timestamp,image_path,dataset_name,processed_index,status,mean_abs_diff,median_abs_diff,p95_abs_diff,p99_abs_diff,max_abs_diff,area_ratio_above_threshold,cell_001_mean_abs_diff,cell_001_p95_abs_diff,cell_001_area_ratio_above_threshold,cell_002_mean_abs_diff,cell_002_p95_abs_diff,cell_002_area_ratio_above_threshold,cell_003_mean_abs_diff,cell_003_p95_abs_diff,cell_003_area_ratio_above_threshold,cell_004_mean_abs_diff,cell_004_p95_abs_diff,cell_004_area_ratio_above_threshold,cell_005_mean_abs_diff,cell_005_p95_abs_diff,cell_005_area_ratio_above_threshold,cell_006_mean_abs_diff,cell_006_p95_abs_diff,cell_006_area_ratio_above_threshold,cell_007_mean_abs_diff,cell_007_p95_abs_diff,cell_007_area_ratio_above_threshold,cell_008_mean_abs_diff,cell_008_p95_abs_diff,cell_008_area_ratio_above_threshold,cell_009_mean_abs_diff,cell_009_p95_abs_diff,cell_009_area_ratio_above_threshold,max_cell_p95_abs_diff,top2_cell_p95_abs_diff_mean,affected_cell_count,affected_cell_ratio
2025-03-01 08:50:00,sample_data/synthetic_test/phase_01/synthetic_20250301_085000.tif,synthetic_test,10,ok,18.105239868164062,10.29998779296875,78.04499816894531,138.4860076904297,194.5,0.15054909905107156,9.722907066345215,23.5,0.030542390731964193,10.086140632629395,23.4000244140625,0.032878098128477494,9.764644622802734,23.5,0.03765281173594132,10.115004539489746,23.79998779296875,0.039589442815249266,10.231267929077148,24.70001220703125,0.04588457899716178,10.257831573486328,24.614980697631836,0.04494902687673772,26.444961547851562,106.20000457763672,0.2694085027726433,61.795265197753906,148.800048828125,0.7501105705440071,10.54207992553711,24.5,0.0466119982736297,148.800048828125,127.50002670288086,2.0,0.2222222222222222
2025-03-01 08:55:00,sample_data/synthetic_test/phase_01/synthetic_20250301_085500.tif,synthetic_test,11,ok,15.452003479003906,8.0999755859375,72.41502380371094,141.14295959472656,195.300048828125,0.11184561253865018,7.781095504760742,19.29998779296875,0.012111637704054766,8.189984321594238,19.920019149780273,0.015174506828528073,8.112127304077148,20.0,0.013202933985330073,8.042571067810059,19.5,0.013196480938416423,7.960737705230713,19.0999755859375,0.01229895931882687,8.360147476196289,20.5999755859375,0.017608897126969416,24.183317184448242,108.92500305175781,0.22828096118299446,54.26010513305664,150.199951171875,0.6249447147279965,8.616530418395996,21.639978408813477,0.022442813983599482,150.199951171875,129.5624771118164,2.0,0.2222222222222222
2025-03-01 09:00:00,sample_data/synthetic_test/phase_01/synthetic_20250301_090000.tif,synthetic_test,12,ok,14.422624588012695,7.70001220703125,65.91502380371094,138.81497192382812,200.9000244140625,0.09292035398230089,7.69036340713501,18.9000244140625,0.00842548709847288,7.72311544418335,18.920019149780273,0.0070814365199797676,7.952763080596924,19.4000244140625,0.012224938875305624,7.950048923492432,19.0,0.00635386119257087,8.127152442932129,19.70001220703125,0.015137180700094607,8.253520965576172,19.79998779296875,0.012974976830398516,22.600553512573242,106.800048828125,0.19963031423290203,48.19606399536133,146.5,0.5201238390092879,8.333922386169434,20.119983673095703,0.013810962451445835,146.5,126.6500244140625,2.0,0.2222222222222222
2025-03-01 09:05:00,sample_data/synthetic_test/phase_01/synthetic_20250301_090500.tif,synthetic_test,13,ok,13.89714241027832,8.0999755859375,52.9000244140625,128.68600463867188,201.300048828125,0.09004158225823648,8.481674194335938,21.0999755859375,0.017377567140600316,8.432019233703613,21.5,0.02276176024279211,8.416674613952637,20.0999755859375,0.012713936430317848,8.917596817016602,22.20001220703125,0.02346041055718475,8.705864906311035,21.79998779296875,0.02270577105014191,8.748286247253418,21.4000244140625,0.021316033364226137,21.402124404907227,98.93999481201172,0.19408502772643252,40.38602066040039,134.300048828125,0.44095532950022115,9.10094928741455,22.0999755859375,0.021148036253776436,134.300048828125,116.62002182006836,2.0,0.2222222222222222
2025-03-01 09:10:00,sample_data/synthetic_test/phase_01/synthetic_20250301_091000.tif,synthetic_test,14,ok,13.83718490600586,9.4000244140625,38.0999755859375,108.24299621582031,178.5999755859375,0.09697195863098411,9.890573501586914,24.0999755859375,0.040021063717746184,9.642691612243652,23.220006942749023,0.0343955488113303,10.070610046386719,24.079980850219727,0.042053789731051346,10.122286796569824,23.29998779296875,0.03714565004887586,10.150285720825195,23.9000244140625,0.035477767265846734,10.188368797302246,23.79998779296875,0.03985171455050973,19.89805793762207,86.18500518798828,0.17837338262476896,32.33281707763672,111.5999755859375,0.38832375055285273,10.543071746826172,24.9000244140625,0.0487699611566681,111.5999755859375,98.89249038696289,2.0,0.2222222222222222
2025-03-01 09:15:00,sample_data/synthetic_test/phase_01/synthetic_20250301_091500.tif,synthetic_test,15,ok,13.750267028808594,10.5,32.79998779296875,89.0429916381836,191.0,0.0996907985926005,10.576672554016113,24.5,0.042127435492364404,11.213860511779785,25.70001220703125,0.05867475973697522,10.68078327178955,24.9000244140625,0.0488997555012225,11.047213554382324,25.5,0.056695992179863146,11.395837783813477,25.935016632080078,0.061021759697256386,11.427200317382812,26.0999755859375,0.061631139944392954,18.02901840209961,71.70001220703125,0.1621996303142329,26.365413665771484,92.199951171875,0.31711632021229547,11.671124458312988,26.79998779296875,0.06689684937419077,92.199951171875,81.94998168945312,7.0,0.7777777777777778
2025-03-01 09:20:00,sample_data/synthetic_test/phase_01/synthetic_20250301_092000.tif,synthetic_test,16,ok,13.507723808288574,10.79998779296875,31.0999755859375,78.6999740600586,197.9000244140625,0.09697195863098411,11.515217781066895,25.79998779296875,0.05687203791469194,11.459281921386719,25.819995880126953,0.05867475973697522,11.326650619506836,25.70001220703125,0.05867970660146699,11.287732124328613,25.04998779296875,0.050342130987292275,11.593992233276367,26.13498878479004,0.06669820245979187,12.024420738220215,27.4000244140625,0.0783132530120482,15.998705863952637,48.855018615722656,0.14972273567467653,23.64590835571289,91.5999755859375,0.26006191950464397,11.788045883178711,27.20001220703125,0.0755287009063444,91.5999755859375,70.22749710083008,9.0,1.0
2025-03-01 09:25:00,sample_data/synthetic_test/phase_01/synthetic_20250301_092500.tif,synthetic_test,17,ok,13.310891151428223,10.29998779296875,28.5999755859375,106.4430160522461,210.79998779296875,0.07975263887408039,10.556554794311523,24.319988250732422,0.04265402843601896,11.12007999420166,25.5999755859375,0.05513404147698533,11.155452728271484,25.279993057250977,0.05281173594132029,11.114174842834473,25.4000244140625,0.0552297165200391,11.104968070983887,25.5,0.05534531693472091,11.367284774780273,25.79998779296875,0.057460611677479144,13.950230598449707,35.610008239746094,0.11090573012939002,26.639982223510742,137.0,0.21494913754975675,11.574190139770508,25.9000244140625,0.06128614587829089,137.0,86.30500411987305,8.0,0.8888888888888888
2025-03-01 09:30:00,sample_data/synthetic_test/phase_01/synthetic_20250301_093000.tif,synthetic_test,18,ok,13.5780029296875,9.0,27.4000244140625,172.70001220703125,219.5999755859375,0.06637168141592921,9.797788619995117,23.0,0.03528172722485519,9.893272399902344,24.0,0.03692463328275165,9.688948631286621,22.680004119873047,0.034229828850855744,9.648094177246094,22.79998779296875,0.030791788856304986,10.080368995666504,23.5999755859375,0.03642384105960265,10.349444389343262,24.5999755859375,0.04541241890639481,12.09182071685791,27.784992218017578,0.06746765249537892,36.75612258911133,185.0,0.22998673153471916,12.24134635925293,26.619983673095703,0.06473888649115235,185.0,106.39249610900879,3.0,0.3333333333333333
2025-03-01 09:35:00,sample_data/synthetic_test/phase_01/synthetic_20250301_093500.tif,synthetic_test,19,ok,13.968477249145508,7.70001220703125,26.5999755859375,186.5,219.79998779296875,0.05698901801897857,8.680727005004883,20.5999755859375,0.013164823591363875,8.46519947052002,20.5,0.015174506828528073,8.403861999511719,21.079980850219727,0.017603911980440097,8.607918739318848,21.175003051757812,0.01857282502443793,8.680888175964355,21.235004425048828,0.023178807947019868,8.930305480957031,22.0,0.025949953660797033,11.039325714111328,23.685007095336914,0.04205175600739371,47.109153747558594,191.0999755859375,0.28792569659442724,13.34311580657959,25.0,0.04920155373327579,191.0999755859375,108.04998779296875,1.0,0.1111111111111111
2025-03-01 09:40:00,sample_data/synthetic_test/phase_01/synthetic_20250301_094000.tif,synthetic_test,20,ok,15.479362487792969,7.0999755859375,36.15998077392578,197.94300842285156,236.5,0.061253865017592495,7.923328399658203,19.20001220703125,0.007898894154818325,7.651188373565674,18.420019149780273,0.008093070308548306,7.812469482421875,19.29998779296875,0.0117359413202934,7.882013320922852,19.5,0.012218963831867057,7.839451313018799,19.20001220703125,0.01229895931882687,8.19999885559082,19.715007781982422,0.009267840593141797,10.443669319152832,22.0999755859375,0.036044362292051754,60.05546569824219,200.5999755859375,0.35869084475895624,17.9503231048584,151.6800079345703,0.07207596029348295,200.5999755859375,176.1399917602539,2.0,0.2222222222222222
2025-03-01 09:45:00,sample_data/synthetic_test/phase_01/synthetic_20250301_094500.tif,synthetic_test,21,ok,18.249374389648438,7.79998779296875,128.3750457763672,204.5999755859375,229.79998779296875,0.08033905533638981,7.955080986022949,19.319988250732422,0.010005265929436546,8.36585807800293,20.70001220703125,0.015174506828528073,8.334179878234863,20.4000244140625,0.014180929095354523,8.479910850524902,20.675003051757812,0.015151515151515152,8.340728759765625,20.13498878479004,0.014191106906338695,8.61844253540039,20.514995574951172,0.018072289156626505,11.640572547912598,23.584980010986328,0.04066543438077634,72.56682586669922,205.4000244140625,0.4506855373728439,24.959430694580078,190.46002197265625,0.11091929218817437,205.4000244140625,197.93002319335938,2.0,0.2222222222222222
2025-03-01 09:50:00,sample_data/synthetic_test/phase_01/synthetic_20250301_095000.tif,synthetic_test,22,ok,22.02948760986328,10.0999755859375,144.69996643066406,209.77198791503906,242.29998779296875,0.12117496534811814,10.549657821655273,24.210010528564453,0.03896787783043707,10.399595260620117,24.619983673095703,0.04552352048558422,10.247725486755371,24.059986114501953,0.038141809290953545,10.420185089111328,23.79998779296875,0.03714565004887586,10.236045837402344,24.29998779296875,0.04541154210028382,10.518118858337402,24.614980697631836,0.04541241890639481,14.582716941833496,29.29998779296875,0.0799445471349353,84.04612731933594,211.70001220703125,0.5501990269792127,31.820932388305664,196.4400177001953,0.16961588260681917,211.70001220703125,204.07001495361328,3.0,0.3333333333333333
2025-03-01 09:55:00,sample_data/synthetic_test/phase_01/synthetic_20250301_095500.tif,synthetic_test,23,ok,26.980297088623047,14.4000244140625,156.5,215.20001220703125,252.5999755859375,0.19469026548672566,13.427961349487305,27.910022735595703,0.08372827804107424,13.741982460021973,28.420019149780273,0.09914011127971674,13.557554244995117,28.79998779296875,0.10268948655256724,13.896479606628418,29.574981689453125,0.11925708699902249,14.054636001586914,29.83500099182129,0.11684011352885525,14.165616989135742,29.415019989013672,0.12279888785912882,16.64066505432129,33.37002182006836,0.13262476894639558,94.29850006103516,215.0,0.6638655462184874,41.9703483581543,205.33999633789062,0.26542943461372465,215.0,210.1699981689453,9.0,1.0
2025-03-01 10:00:00,sample_data/synthetic_test/phase_01/synthetic_20250301_100000.tif,synthetic_test,24,ok,33.27321243286133,19.0,170.79998779296875,223.7860107421875,251.79998779296875,0.3136794967480542,17.282989501953125,33.29998779296875,0.20537124802527645,17.242286682128906,33.20001220703125,0.2094081942336874,17.913936614990234,34.0,0.22640586797066015,17.427127838134766,32.67500305175781,0.21603128054740958,17.830936431884766,33.79998779296875,0.22894985808893092,17.794761657714844,34.01499557495117,0.21918443002780352,20.284982681274414,37.28499221801758,0.25092421441774493,109.1100845336914,222.29998779296875,0.7797434763379035,55.367069244384766,219.79998779296875,0.42857142857142855,222.29998779296875,221.04998779296875,9.0,1.0
2025-03-01 10:05:00,sample_data/synthetic_test/phase_01/synthetic_20250301_100500.tif,synthetic_test,25,ok,39.779788970947266,23.29998779296875,181.7150115966797,231.385986328125,263.0999755859375,0.43720012794540997,20.582727432250977,36.20001220703125,0.3180621379673512,21.181537628173828,37.519996643066406,0.32524026302478504,21.216772079467773,37.18000411987305,0.3471882640586797,21.172971725463867,36.67500305175781,0.33724340175953077,21.48112678527832,37.9000244140625,0.33964049195837276,21.92877769470215,37.23001480102539,0.3730305838739574,23.85268211364746,40.88501739501953,0.38632162661737524,127.3497085571289,227.20001220703125,0.8881026094648385,68.04298400878906,228.760009765625,0.5636599050496331,228.760009765625,227.98001098632812,9.0,1.0
2025-03-01 10:10:00,sample_data/synthetic_test/phase_01/synthetic_20250301_101000.tif,synthetic_test,26,ok,44.91497039794922,26.9000244140625,184.70001220703125,234.84300231933594,265.4000244140625,0.5625333191171766,24.39626121520996,40.0999755859375,0.47709320695102686,24.112899780273438,40.0999755859375,0.4618108244815377,24.331050872802734,40.18000411987305,0.4684596577017115,24.76764488220215,41.274993896484375,0.48533724340175954,31.27057647705078,45.5,0.5037842951750237,27.458852767944336,42.79998779296875,0.5139017608897127,25.57204246520996,43.28499221801758,0.4879852125693161,132.08677673339844,223.5999755859375,0.9270234409553295,78.75003051757812,233.13998413085938,0.6879585671126457,233.13998413085938,228.36997985839844,9.0,1.0
2025-03-01 10:15:00,sample_data/synthetic_test/phase_01/synthetic_20250301_101500.tif,synthetic_test,27,ok,47.734458923339844,29.4000244140625,184.61497497558594,235.34300231933594,266.4000244140625,0.6426591321036358,26.194732666015625,42.0099983215332,0.5523959978936283,26.75751304626465,43.0999755859375,0.5644916540212443,26.53579330444336,42.20001220703125,0.5628361858190709,26.876440048217773,43.5999755859375,0.5718475073313783,41.32038497924805,223.1400146484375,0.5988647114474929,36.969970703125,53.644981384277344,0.6014828544949027,27.933456420898438,45.0999755859375,0.5910351201478743,124.55996704101562,209.79998779296875,0.9425033171163202,81.316650390625,225.92001342773438,0.752697453603798,225.92001342773438,224.53001403808594,9.0,1.0
2025-03-01 10:20:00,sample_data/synthetic_test/phase_01/synthetic_20250301_102000.tif,synthetic_test,28,ok,50.203704833984375,31.0,186.01499938964844,241.1429901123047,275.0999755859375,0.6914916302377652,27.196577072143555,43.0099983215332,0.583464981569247,27.97142219543457,43.5999755859375,0.6226605968639353,28.33491325378418,44.29998779296875,0.6278728606356968,28.212610244750977,45.15000915527344,0.6212121212121212,53.30595779418945,234.0,0.6821192052980133,52.720252990722656,236.7150115966797,0.6876737720111215,28.62851333618164,45.29998779296875,0.6261552680221811,115.19562530517578,190.699951171875,0.9429455992923486,79.87751770019531,217.20001220703125,0.7919723780750971,236.7150115966797,235.35750579833984,9.0,1.0
2025-03-01 10:25:00,sample_data/synthetic_test/phase_01/synthetic_20250301_102500.tif,synthetic_test,29,ok,50.37444305419922,31.20001220703125,183.3000030517578,238.44300842285156,270.0999755859375,0.6973557948608594,27.977935791015625,43.4100227355957,0.6303317535545023,27.724428176879883,43.0999755859375,0.6236722306525038,28.13447380065918,44.8800163269043,0.6127139364303178,28.078834533691406,44.600006103515625,0.6275659824046921,60.986473083496094,231.27999877929688,0.7029328287606433,64.17381286621094,237.20001220703125,0.6964782205746061,28.318113327026367,44.9000244140625,0.6238447319778189,105.6732406616211,171.0,0.9420610349402919,73.18572235107422,198.4200439453125,0.7816141562365128,237.20001220703125,234.24000549316406,9.0,1.0
2025-03-01 10:30:00,sample_data/synthetic_test/phase_01/synthetic_20250301_103000.tif,synthetic_test,30,ok,49.520286560058594,30.29998779296875,179.51499938964844,239.4000244140625,276.5,0.665849237658599,26.583045959472656,42.0,0.5613480779357557,26.910722732543945,42.5999755859375,0.5781487101669196,27.066308975219727,43.779991149902344,0.5775061124694376,27.051025390625,43.074981689453125,0.5811339198435973,63.604305267333984,227.04000854492188,0.6825922421948912,76.54527282714844,242.01499938964844,0.6936978683966636,26.752033233642578,43.29998779296875,0.5670055452865065,94.92121887207031,160.800048828125,0.9345422379478107,67.67608642578125,177.88003540039062,0.7712559343979284,242.01499938964844,234.52750396728516,9.0,1.0
2025-03-01 10:35:00,sample_data/synthetic_test/phase_01/synthetic_20250301_103500.tif,synthetic_test,31,ok,47.88833236694336,28.29998779296875,176.01499938964844,237.885986328125,278.20001220703125,0.6011301844546327,24.779830932617188,40.29998779296875,0.48657187993680884,24.509254455566406,40.31999588012695,0.47496206373292865,24.660783767700195,40.5999755859375,0.49144254278728605,24.72023582458496,40.4000244140625,0.47947214076246336,63.405391693115234,218.97000122070312,0.6272469252601703,88.90560913085938,242.02999877929688,0.6899907321594069,25.172597885131836,41.68500518798828,0.506007393715342,85.74834442138672,155.5999755859375,0.9026979212737727,60.91398620605469,156.13998413085938,0.7017695295640914,242.02999877929688,230.5,9.0,1.0
2025-03-01 10:40:00,sample_data/synthetic_test/phase_01/synthetic_20250301_104000.tif,synthetic_test,32,ok,45.252017974853516,25.20001220703125,174.199951171875,235.54298400878906,265.0,0.5033052564239258,21.072406768798828,36.5,0.33543970510795157,21.174758911132812,37.720008850097656,0.3434496712190187,21.527236938476562,36.0999755859375,0.36821515892420537,21.56348991394043,37.70001220703125,0.3572825024437928,59.977203369140625,210.47499084472656,0.5383159886471145,98.77062225341797,239.41502380371094,0.6654309545875811,21.801340103149414,38.4000244140625,0.3655268022181146,78.16828918457031,159.199951171875,0.8536045997346307,55.068885803222656,149.5,0.6353042727665085,239.41502380371094,224.94500732421875,9.0,1.0
2025-03-01 10:45:00,sample_data/synthetic_test/phase_01/synthetic_20250301_104500.tif,synthetic_test,33,ok,40.55219268798828,21.0,167.91502380371094,223.54298400878906,263.0999755859375,0.3910864697728969,17.60884666442871,33.30998992919922,0.20747761979989468,17.750885009765625,33.720008850097656,0.21851289833080426,17.60405731201172,33.3800163269043,0.20293398533007334,17.924978256225586,33.4000244140625,0.22580645161290322,52.09318542480469,193.5,0.4380321665089877,97.259033203125,231.2150115966797,0.6167747914735866,17.994964599609375,33.58498001098633,0.23706099815157117,69.90892791748047,161.9000244140625,0.7642636001769129,49.127662658691406,144.219970703125,0.5291324989210185,231.2150115966797,212.35750579833984,9.0,1.0
2025-03-01 10:50:00,sample_data/synthetic_test/phase_01/synthetic_20250301_105000.tif,synthetic_test,34,ok,36.839149475097656,16.5999755859375,166.199951171875,222.2429962158203,260.70001220703125,0.3024842733766926,13.644285202026367,28.5,0.0995260663507109,13.542943954467773,28.5999755859375,0.09812847749114821,13.64156436920166,28.860021591186523,0.10317848410757946,13.921259880065918,29.29998779296875,0.11485826001955034,46.518638610839844,179.239990234375,0.3680227057710501,99.41519927978516,229.0999755859375,0.6260426320667285,14.041404724121094,29.4000244140625,0.11552680221811461,63.543121337890625,166.5,0.6638655462184874,45.51791000366211,156.300048828125,0.4561933534743202,229.0999755859375,204.16998291015625,9.0,1.0
2025-03-01 10:55:00,sample_data/synthetic_test/phase_01/synthetic_20250301_105500.tif,synthetic_test,35,ok,32.68686294555664,12.4000244140625,158.41502380371094,215.5,253.4000244140625,0.24757436826953833,10.346498489379883,23.79998779296875,0.037914691943127965,10.150429725646973,24.5,0.04400606980273141,10.369241714477539,24.79998779296875,0.045965770171149146,10.480058670043945,24.5,0.043010752688172046,41.712158203125,167.9350128173828,0.3339640491958373,93.46612548828125,221.51499938964844,0.6399443929564411,10.604851722717285,24.5999755859375,0.044824399260628464,56.92870330810547,168.4000244140625,0.5758513931888545,42.546653747558594,166.5399932861328,0.38498057833405264,221.51499938964844,194.95751190185547,4.0,0.4444444444444444
2025-03-01 11:00:00,sample_data/synthetic_test/phase_01/synthetic_20250301_110000.tif,synthetic_test,36,ok,28.374967575073242,9.5999755859375,146.31504821777344,202.74302673339844,247.79998779296875,0.21222944876852542,8.204264640808105,20.4000244140625,0.017377567140600316,8.303035736083984,20.519994735717773,0.017703591299949417,8.476038932800293,20.079980850219727,0.01613691931540342,8.282355308532715,20.0999755859375,0.012218963831867057,35.671756744384766,154.80496215820312,0.2876064333017975,84.09410858154297,208.5449981689453,0.6427247451343837,8.857625007629395,21.584980010986328,0.024029574861367836,48.45121765136719,157.9000244140625,0.4940291906236179,38.04173278808594,162.8400421142578,0.3228312473025464,208.5449981689453,185.69252014160156,4.0,0.4444444444444444
2025-03-01 11:05:00,sample_data/synthetic_test/phase_01/synthetic_20250301_110500.tif,synthetic_test,37,ok,25.436779022216797,8.79998779296875,138.0,200.72900390625,251.0,0.19053203966307708,7.645391941070557,18.410022735595703,0.010005265929436546,7.646636009216309,19.0999755859375,0.0065756196256954984,7.674670219421387,18.5,0.007334963325183374,7.809335708618164,18.574981689453125,0.010263929618768328,32.11736297607422,154.81500244140625,0.2620624408703879,74.77882385253906,202.41502380371094,0.6214087117701576,7.908224582672119,19.0999755859375,0.012014787430683918,41.19770431518555,147.800048828125,0.42459088898717384,35.44147872924805,158.31997680664062,0.29132498921018557,202.41502380371094,180.36750030517578,4.0,0.4444444444444444
2025-03-01 11:10:00,sample_data/synthetic_test/phase_01/synthetic_20250301_111000.tif,synthetic_test,38,ok,22.548696517944336,9.20001220703125,118.22996520996094,182.44300842285156,252.5999755859375,0.17256637168141592,8.620748519897461,21.20001220703125,0.022643496577145865,8.57926082611084,20.79998779296875,0.020232675771370764,8.786992073059082,21.079980850219727,0.022004889975550123,8.607233047485352,20.0999755859375,0.013685239491691105,29.266366958618164,143.1699981689453,0.2336802270577105,60.34119415283203,178.30496215820312,0.5505097312326228,8.544731140136719,21.284992218017578,0.02264325323475046,33.78695297241211,132.0,0.3498452012383901,30.979543685913086,144.40005493164062,0.25809236081139403,178.30496215820312,161.35250854492188,4.0,0.4444444444444444
2025-03-01 11:15:00,sample_data/synthetic_test/phase_01/synthetic_20250301_111500.tif,synthetic_test,39,ok,19.896907806396484,10.0,94.83003997802734,154.4860076904297,236.20001220703125,0.1623307388847425,9.478830337524414,22.910022735595703,0.030542390731964193,9.640464782714844,23.29998779296875,0.030854830551340414,9.537750244140625,22.579980850219727,0.028361858190709046,9.704398155212402,23.475006103515625,0.03176930596285435,26.588882446289062,125.40502166748047,0.22043519394512773,46.65824890136719,146.93002319335938,0.4768303985171455,9.76441764831543,23.5,0.03465804066543438,27.820344924926758,110.4000244140625,0.3069438301636444,25.69585609436035,115.67997741699219,0.24816573154941735,146.93002319335938,136.16752243041992,4.0,0.4444444444444444
2025-03-01 11:20:00,sample_data/synthetic_test/phase_01/synthetic_20250301_112000.tif,synthetic_test,40,ok,18.390899658203125,11.0,77.0999755859375,139.199951171875,244.5,0.15108220492589827,10.435702323913574,23.70001220703125,0.040021063717746184,10.642184257507324,25.319995880126953,0.05311077389984825,10.941564559936523,25.0999755859375,0.05085574572127139,11.159285545349121,24.975006103515625,0.04985337243401759,25.58614158630371,131.04502868652344,0.2043519394512772,37.36214065551758,125.7149658203125,0.39990732159406855,11.127402305603027,25.20001220703125,0.05268022181146026,22.440998077392578,88.5999755859375,0.24546660769570985,22.608675003051758,95.9200210571289,0.22270176952956408,131.04502868652344,128.37999725341797,7.0,0.7777777777777778
2025-03-01 11:25:00,sample_data/synthetic_test/phase_01/synthetic_20250301_112500.tif,synthetic_test,41,ok,17.490314483642578,11.20001220703125,62.2149658203125,147.7429962158203,242.699951171875,0.13908732274229663,11.256818771362305,26.20001220703125,0.06003159557661927,11.145927429199219,25.420019149780273,0.054628224582701064,11.0907564163208,25.380016326904297,0.05378973105134474,11.804007530212402,26.79998779296875,0.07038123167155426,25.796876907348633,135.65005493164062,0.1934720908230842,31.67154884338379,127.80496215820312,0.3220574606116775,11.52781867980957,26.20001220703125,0.06284658040665435,18.688720703125,67.5999755859375,0.19416187527642637,21.62045669555664,85.739990234375,0.20500647388864912,135.65005493164062,131.72750854492188,9.0,1.0
2025-03-01 11:30:00,sample_data/synthetic_test/phase_01/synthetic_20250301_113000.tif,synthetic_test,42,ok,17.970102310180664,10.5,55.31499481201172,187.14295959472656,254.699951171875,0.11770977716174433,10.97435474395752,25.4000244140625,0.05476566614007372,10.734699249267578,25.0,0.04957005563985837,11.300195693969727,25.5,0.05672371638141809,11.12218952178955,25.249984741210938,0.051319648093841645,25.53566551208496,132.9650115966797,0.1825922421948912,34.32135772705078,175.61497497558594,0.2655236329935125,11.171626091003418,26.0,0.05822550831792976,16.67439079284668,47.5999755859375,0.13578062804068997,27.078853607177734,169.1599884033203,0.17738454898575745,175.61497497558594,172.38748168945312,8.0,0.8888888888888888
2025-03-01 11:35:00,sample_data/synthetic_test/phase_01/synthetic_20250301_113500.tif,synthetic_test,43,ok,19.176239013671875,9.4000244140625,95.9000244140625,216.14295959472656,261.800048828125,0.10368909265380105,9.825223922729492,23.30999183654785,0.034228541337546076,9.955740928649902,23.5999755859375,0.03338391502276176,9.891834259033203,23.29998779296875,0.03276283618581907,10.385435104370117,24.274993896484375,0.04105571847507331,26.66797637939453,151.01004028320312,0.17880794701986755,41.02094650268555,201.02999877929688,0.25301204819277107,10.206238746643066,24.385019302368164,0.04528650646950092,16.832727432250977,36.79998779296875,0.10039805395842548,33.96194076538086,203.219970703125,0.1881743634009495,203.219970703125,202.12498474121094,4.0,0.4444444444444444
