timestamp,image_path,dataset_name,processed_index,status,mean_abs_diff,median_abs_diff,p95_abs_diff,p99_abs_diff,max_abs_diff,area_ratio_above_threshold,cell_001_mean_abs_diff,cell_001_p95_abs_diff,cell_001_area_ratio_above_threshold,cell_002_mean_abs_diff,cell_002_p95_abs_diff,cell_002_area_ratio_above_threshold,cell_003_mean_abs_diff,cell_003_p95_abs_diff,cell_003_area_ratio_above_threshold,cell_004_mean_abs_diff,cell_004_p95_abs_diff,cell_004_area_ratio_above_threshold,cell_005_mean_abs_diff,cell_005_p95_abs_diff,cell_005_area_ratio_above_threshold,cell_006_mean_abs_diff,cell_006_p95_abs_diff,cell_006_area_ratio_above_threshold,cell_007_mean_abs_diff,cell_007_p95_abs_diff,cell_007_area_ratio_above_threshold,cell_008_mean_abs_diff,cell_008_p95_abs_diff,cell_008_area_ratio_above_threshold,cell_009_mean_abs_diff,cell_009_p95_abs_diff,cell_009_area_ratio_above_threshold,cell_010_mean_abs_diff,cell_010_p95_abs_diff,cell_010_area_ratio_above_threshold,cell_011_mean_abs_diff,cell_011_p95_abs_diff,cell_011_area_ratio_above_threshold,cell_012_mean_abs_diff,cell_012_p95_abs_diff,cell_012_area_ratio_above_threshold,cell_013_mean_abs_diff,cell_013_p95_abs_diff,cell_013_area_ratio_above_threshold,cell_014_mean_abs_diff,cell_014_p95_abs_diff,cell_014_area_ratio_above_threshold,cell_015_mean_abs_diff,cell_015_p95_abs_diff,cell_015_area_ratio_above_threshold,cell_016_mean_abs_diff,cell_016_p95_abs_diff,cell_016_area_ratio_above_threshold,cell_017_mean_abs_diff,cell_017_p95_abs_diff,cell_017_area_ratio_above_threshold,cell_018_mean_abs_diff,cell_018_p95_abs_diff,cell_018_area_ratio_above_threshold,cell_019_mean_abs_diff,cell_019_p95_abs_diff,cell_019_area_ratio_above_threshold,cell_020_mean_abs_diff,cell_020_p95_abs_diff,cell_020_area_ratio_above_threshold,cell_021_mean_abs_diff,cell_021_p95_abs_diff,cell_021_area_ratio_above_threshold,cell_022_mean_abs_diff,cell_022_p95_abs_diff,cell_022_area_ratio_above_threshold,cell_023_mean_abs_diff,cell_023_p95_abs_diff,cell_023_area_ratio_above_threshold,cell_024_mean_abs_diff,cell_024_p95_abs_diff,cell_024_area_ratio_above_threshold,cell_025_mean_abs_diff,cell_025_p95_abs_diff,cell_025_area_ratio_above_threshold,max_cell_p95_abs_diff,top2_cell_p95_abs_diff_mean,affected_cell_count,affected_cell_ratio
2025-03-01 08:50:00,sample_data/synthetic_test/phase_01/synthetic_20250301_085000.tif,synthetic_test,10,ok,10.617262999216715,7.3359375,13.018574714660645,129.9171880086263,189.796875,0.03552569195808197,7.099451541900635,10.808949629465738,0.0,7.455155611038208,11.438107331593832,0.0,7.238264560699463,11.292104085286459,0.0,7.171843687693278,11.039669831593832,0.0,7.244027137756348,11.13829263051351,0.0,20.134963989257812,106.50921376546223,0.15218278253773967,24.259116490681965,123.80643208821614,0.19151515151515153,7.446503559748332,11.649733543395996,0.0,7.37517237663269,11.516853968302408,0.0,7.117424647013347,10.8524169921875,0.0,25.31709861755371,134.10350036621094,0.1895424836601307,46.417397816975914,165.2893829345703,0.38304808475957625,7.5639708042144775,11.847445805867514,0.0,7.542224725087483,11.397582054138184,0.0,7.185032924016316,11.126338640848795,0.0,7.259386698404948,11.07370694478353,0.0,7.326405207316081,11.231958071390787,0.0,7.344707171122233,11.040629227956137,0.0,7.276516675949097,11.113108317057291,0.0,7.258862654368083,10.947819073994955,0.0,6.8316285610198975,10.460027853647867,0.0,7.149068593978882,11.197208722432455,0.0,7.0458128452301025,11.039057413736979,0.0,7.132440805435181,10.966801961263021,0.0,7.038828770319621,10.693801879882812,0.0,165.2893829345703,149.8095474243164,4.0,0.16
2025-03-01 08:55:00,sample_data/synthetic_test/phase_01/synthetic_20250301_085500.tif,synthetic_test,11,ok,7.311292807261149,4.174479166666667,9.360587437947592,122.54425811767578,182.97395833333334,0.032305001062664505,4.204492807388306,7.6146016120910645,0.0,4.351624488830566,7.981590747833252,0.0,4.227506677309672,7.8619842529296875,0.0,4.1694862842559814,7.671440601348877,0.0,4.255550662676494,7.748410224914551,0.0,14.34781805674235,86.66893513997395,0.1211750305997552,18.038229942321777,106.38925170898438,0.15636363636363634,4.334712823232015,8.030895868937174,0.0,4.279453833897908,7.987339337666829,0.0,4.045305967330933,7.366312662760417,0.0,22.097246170043945,131.3474375406901,0.18137254901960786,42.55385080973307,162.29810587565103,0.3753056234718826,4.345475991566976,8.140879313151041,0.0,4.394776980082194,7.85881773630778,0.0,4.249731461207072,7.891493638356526,0.0,4.18277366956075,7.600047747294108,0.0,4.267282605171204,7.7286529541015625,0.0,4.226316253344218,7.661983331044515,0.0,4.231086810429891,7.6447122891743975,0.0,4.235919078191121,7.624125162760417,0.0,3.990691343943278,7.324136257171631,0.0,4.13196845849355,7.77503760655721,0.0,4.101743102073669,7.666239420572917,0.0,4.103396733601888,7.588551839192708,0.0,4.096949855486552,7.4531199137369795,0.0,162.29810587565103,146.82277170817056,4.0,0.16
2025-03-01 09:00:00,sample_data/synthetic_test/phase_01/synthetic_20250301_090000.tif,synthetic_test,12,ok,5.726260344187419,2.93402099609375,7.797924677530925,111.2491683959961,175.01041666666666,0.02879003384177743,3.0880791346232095,6.5387247403462725,0.0,3.103355964024862,6.683140118916829,0.0,3.044051925341288,6.508249918619792,0.0,3.0718332131703696,6.596092700958252,0.0,3.0265340407689414,6.4397226969401045,0.0,10.03423547744751,61.33124287923177,0.09220726234190126,12.878207206726074,82.6236063639323,0.12282828282828284,3.24971612294515,6.8998188972473145,0.0,3.102848529815674,6.772141615549724,0.0,2.943641265233358,6.279520670572917,0.0,19.846140543619793,126.0863749186198,0.17116013071895428,38.73743184407552,155.947509765625,0.356560717196414,3.1219114462534585,6.773871898651123,0.0,3.2396480242411294,6.709563255310059,0.0,3.097688833872477,6.708941618601481,0.0,2.9527514775594077,6.359162330627441,0.0,3.02236545085907,6.507689476013184,0.0,3.041112462679545,6.619095961252849,0.0,3.026245594024658,6.397570768992106,0.0,3.092851003011068,6.494958559672038,0.0,2.8725739320119223,6.1168904304504395,0.0,2.9720123211542764,6.43128776550293,0.0,3.0455843210220337,6.441416422526042,0.0,2.9588816165924072,6.449005126953125,0.0,2.8864607413609824,6.22613525390625,0.0,155.947509765625,141.0169423421224,4.0,0.16
2025-03-01 09:05:00,sample_data/synthetic_test/phase_01/synthetic_20250301_090500.tif,synthetic_test,13,ok,6.082875728607178,3.8385416666666665,8.442358334859213,96.70945739746094,170.6180623372396,0.02440858632922981,3.926269054412842,7.527862548828125,0.0,3.9783167839050293,7.60597022374471,0.0,3.8894884983698526,7.4858957926432295,0.0,4.016418536504109,7.675960222880046,0.0,3.8790309826533,7.433865229288737,0.0,8.177627404530844,36.22551663716634,0.06323949408404733,10.101783434549967,55.31612650553385,0.08808080808080808,4.076044797897339,7.7134420077006025,0.0,4.030305941899617,7.6408915519714355,0.0,4.000185251235962,7.545145670572917,0.0,18.461851755777996,116.49502563476562,0.15645424836601307,34.51655642191569,146.72870381673178,0.32192339038304807,4.093338330586751,7.801072279612224,0.0,4.0964053471883135,7.696279843648274,0.0,3.933481772740682,7.529944896697998,0.0,3.8045228322347007,7.266703287760417,0.0,3.8796735207239785,7.504824956258138,0.0,3.9744331439336142,7.563008626302083,0.0,4.015154282251994,7.5508748690287275,0.0,3.9512009620666504,7.464672724405925,0.0,3.7107667922973633,7.075000127156575,0.0,3.8320557673772178,7.3427073160807295,0.0,3.9382984240849814,7.316192626953125,0.0,3.8669892946879068,7.477650960286458,0.0,3.7365139722824097,7.1690521240234375,0.0,146.72870381673178,131.6118647257487,3.3333333333333335,0.13333333333333333
2025-03-01 09:10:00,sample_data/synthetic_test/phase_01/synthetic_20250301_091000.tif,synthetic_test,14,ok,7.4512410163879395,5.892374674479167,10.528295834859213,74.9590581258138,163.58333333333334,0.019454934850491278,5.835835695266724,9.834539731343588,0.0,5.929131905237834,9.86995236078898,0.0,5.850242535273234,9.78515625,0.0,5.928480943044026,10.00035285949707,0.0,5.876745541890462,9.91611099243164,0.0,8.22096554438273,19.968578974405926,0.03712770297837618,9.209295272827148,31.947025616963703,0.055757575757575756,6.065919240315755,10.241145928700766,0.0,5.98485271135966,9.863374869028727,0.0,6.079160213470459,9.9609375,0.0,17.347575505574543,100.43642679850261,0.136437908496732,28.761564254760742,126.87784576416016,0.2726161369193154,6.161927302678426,10.178589026133219,0.0,6.0935336748758955,10.02059014638265,0.0,5.867374022801717,9.790661811828613,0.0,5.772511720657349,9.551466941833496,0.0,5.913513580958049,9.927270571390787,0.0,6.05492377281189,10.028804461161295,0.0,6.029309034347534,10.007979393005371,0.0,5.897096713383992,9.687939325968424,0.0,5.62283190091451,9.405635833740234,0.0,5.719536145528157,9.553589979807535,0.0,5.7979341348012285,9.560104370117188,0.0,5.849973758061727,9.778859456380209,0.0,5.64918311436971,9.507390340169271,0.0,126.87784576416016,113.65713628133138,2.6666666666666665,0.10666666666666667
2025-03-01 09:15:00,sample_data/synthetic_test/phase_01/synthetic_20250301_091500.tif,synthetic_test,15,ok,8.592688719431559,7.58160400390625,12.083837827046713,51.640040715535484,162.42533365885416,0.014468586002256117,7.433669249216716,11.321168899536133,0.0,7.656264940897624,11.699739456176758,0.0,7.552086194356282,11.594395955403646,0.0,7.497807661692302,11.489068349202475,0.0,7.48268985748291,11.591111183166504,0.0,8.677831649780273,12.626749674479166,0.016727866177070585,9.057712237040201,17.962496121724445,0.027070707070707068,7.746946811676025,11.986464500427246,0.0,7.581144332885742,11.64193312327067,0.0,7.718194484710693,11.6571044921875,0.0,16.45004431406657,85.75738016764323,0.11805555555555554,22.453938802083332,99.46119944254558,0.2114914425427873,7.946387926737468,11.997338930765787,0.0,7.76760991414388,11.774401982625326,0.0,7.511610349019368,11.538374900817871,0.0,7.534139951070149,11.282113711039225,0.0,7.668559392293294,11.775354067484537,0.0,7.849283854166667,11.794600168863932,0.0,7.730117162068685,11.77768357594808,0.0,7.462391217549642,11.2994016011556,0.0,7.2687562306722,11.294736862182617,0.0,7.341322580973308,11.33753776550293,0.0,7.370173931121826,11.144088745117188,0.0,7.485294024149577,11.41253662109375,0.0,7.352377891540527,11.281901041666666,0.0,101.72786712646484,92.6092898050944,2.0,0.08
2025-03-01 09:20:00,sample_data/synthetic_test/phase_01/synthetic_20250301_092000.tif,synthetic_test,16,ok,9.105247179667154,8.389750162760416,12.816133499145508,33.231353759765625,163.59981282552084,0.011149802998348784,8.288973649342855,12.070389747619629,0.0,8.52102025349935,12.496620814005533,0.0,8.48701016108195,12.499354044596354,0.0,8.298486550649008,12.199131965637207,0.0,8.184682369232178,12.151612281799316,0.0,8.760065714518229,12.701399803161621,0.005711954304365566,8.97410806020101,13.021708488464355,0.010101010101010102,8.667293389638266,12.847922643025717,0.0,8.360714594523111,12.451647758483887,0.0,8.407293001810709,12.210917154947916,0.0,15.588228225708008,75.12803649902344,0.0988562091503268,18.45780881245931,85.69661712646484,0.1719641401792991,8.814823468526205,12.897221883138021,0.0,8.664711952209473,12.838502248128256,0.0,8.36270840962728,12.511594772338867,0.0,8.430034955342611,12.181594848632812,0.0,8.534833272298178,12.652734438578287,0.0,8.698129336039225,12.814562797546387,0.0,8.548513412475586,12.643402099609375,0.0,8.234652678171793,12.04583740234375,0.0,8.040587425231934,12.051955223083496,0.0,8.139954408009848,12.173308372497559,0.0,8.240040302276611,12.055770874023438,0.0,8.252161979675293,12.225474039713541,0.0,8.207837104797363,12.018666585286459,0.0,87.96328481038411,80.41232681274414,2.0,0.08
2025-03-01 09:25:00,sample_data/synthetic_test/phase_01/synthetic_20250301_092500.tif,synthetic_test,17,ok,9.054542859395346,8.256937662760416,12.647737503051758,35.50343704223633,173.10066731770834,0.010610296401654487,8.218768119812012,11.931683222452799,0.0,8.376032829284668,12.321396827697754,0.0,8.426151593526205,12.618281046549479,0.0,8.279087702433268,12.088752110799154,0.0,8.012537161509195,11.897091547648111,0.0,8.25233252843221,12.125704129536947,0.0008159934720522235,8.65479818979899,12.7394167582194,0.0044444444444444444,8.638889789581299,12.663281122843424,0.0,8.322809855143229,12.442620595296225,0.0,8.130385557810465,11.962666829427084,0.0,15.669178009033203,78.51822916666667,0.09354575163398693,20.47458839416504,101.05138142903645,0.1723716381418093,8.57865826288859,12.76519775390625,0.0,8.59099022547404,12.731937726338705,0.0,8.280112107594809,12.451611200968424,0.0,8.28951644897461,12.081514358520508,0.0,8.415186564127604,12.500136375427246,0.0,8.496302127838135,12.692691802978516,0.0,8.468965530395508,12.456864356994629,0.0,8.127528031667074,11.980118751525879,0.0,7.8862636884053545,11.910512288411459,0.0,8.096789677937826,12.170832316080729,0.0,8.181366125742594,11.976353963216146,0.0,8.086022853851318,12.018880208333334,0.0,8.026996612548828,11.687932332356771,0.0,103.31804911295573,89.78480529785156,2.0,0.08
2025-03-01 09:30:00,sample_data/synthetic_test/phase_01/synthetic_20250301_093000.tif,synthetic_test,18,ok,8.398624261220297,7.197916666666667,11.620841344197592,59.15174929300944,180.759521484375,0.012980855690159726,7.146071275075276,10.824051856994629,0.0,7.280952135721843,11.200854619344076,0.0,7.309306780497233,11.448572794596354,0.0,7.355740229288737,11.2568572362264,0.0,7.042455991109212,10.878994623819986,0.0,7.179015477498372,10.892891565958658,0.001631986944104447,8.754146893819174,12.088541666666666,0.016565656565656565,7.5202399889628095,11.579947789510092,0.0,7.392544746398926,11.48281224568685,0.0,6.982155005137126,10.749125162760416,0.0,16.281263669331867,93.83008829752605,0.09844771241830064,27.164438883463543,135.09687296549478,0.21638141809290956,7.352184772491455,11.551171938578287,0.0,7.472132682800293,11.655858357747396,0.0,7.27252721786499,11.383585611979166,0.0,7.179776827494304,11.004986445109049,0.0,7.297502835591634,11.375750859578451,0.0,7.3094485600789385,11.46926244099935,0.0,7.438733736673991,11.516935030619303,0.0,7.105173269907634,10.937671025594076,0.0,6.8922726313273115,10.760818481445312,0.0,7.159192721048991,11.203161557515463,0.0,7.125684102376302,10.865463256835938,0.0,7.0595472653706866,10.946182250976562,0.0,6.909612496693929,10.609588623046875,0.0,135.09687296549478,114.46348063151042,2.0,0.08
2025-03-01 09:35:00,sample_data/synthetic_test/phase_01/synthetic_20250301_093500.tif,synthetic_test,19,ok,7.2052531242370605,5.325520833333333,9.814774513244629,94.64410018920898,189.595458984375,0.01701898082299279,5.215312163035075,8.854959964752197,0.0,5.457456350326538,9.293135643005371,0.0,5.437643210093181,9.596140543619791,0.0,5.534863154093425,9.253204345703125,0.0,5.329631249109904,9.083552042643229,0.0,5.782382488250732,9.200183232625326,0.006119951040391677,10.215668042500814,43.96492449442545,0.04363636363636364,5.564539353052775,9.449658075968424,0.0,5.669807116190593,9.646529038747152,0.0,5.186381975809733,8.973958333333334,0.0,17.160114288330078,113.71268717447917,0.11315359477124183,35.54728571573893,163.39332071940103,0.27506112469437655,5.435703992843628,9.509108543395996,0.0,5.5686384836832685,9.530245939890543,0.0,5.475456476211548,9.393699010213217,0.0,5.280381838480632,9.044533093770346,0.0,5.479896227518718,9.419804890950521,0.0,5.374955018361409,9.263887246449789,0.0,5.489878416061401,9.387408256530762,0.0,5.3459850152333575,9.191666603088379,0.0,5.173853000005086,8.928478876749674,0.0,5.416957934697469,9.382364908854166,0.0,5.252989292144775,8.876312255859375,0.0,5.2808646361033125,9.004557291666666,0.0,5.069499651590983,8.707677205403646,0.0,163.39332071940103,138.5530039469401,2.3333333333333335,0.09333333333333334
2025-03-01 09:40:00,sample_data/synthetic_test/phase_01/synthetic_20250301_094000.tif,synthetic_test,20,ok,6.034047762552897,3.4010416666666665,7.875533103942871,123.66530863444011,196.48783365885416,0.021482171759281965,3.370591719945272,6.7149332364400225,0.0,3.6723920504252114,7.225867907206218,0.0,3.5462083419164023,7.227203369140625,0.0,3.595165967941284,6.8983001708984375,0.0,3.496167222658793,6.888333320617676,0.0,4.986708164215088,7.497570832570394,0.014279885760913913,14.353343645731607,94.72134844462077,0.08606060606060606,3.6408654848734536,7.251308123270671,0.0,3.727112809816996,7.4580667813618975,0.0,3.3977134227752686,6.725687662760417,0.0,17.372799555460613,127.27995300292969,0.12418300653594772,42.28669357299805,173.80451456705728,0.32966585167074164,3.590922991434733,7.2498698234558105,0.0,3.61038609345754,7.228866736094157,0.0,3.573347489039103,7.137884457906087,0.0,3.4379777113596597,6.843407154083252,0.0,3.625276724497477,7.260380109151204,0.0,3.5145856539408364,6.92639144261678,0.0,3.5768138567606607,7.152945836385091,0.0,3.4908727407455444,7.1428914070129395,0.0,3.4013025363286338,6.726217428843181,0.0,3.579198678334554,7.198604265848796,0.0,3.4501262505849204,6.7020416259765625,0.0,3.4623804092407227,6.7994842529296875,0.0,3.337405244509379,6.7276458740234375,0.0,173.80451456705728,156.42786661783853,2.6666666666666665,0.10666666666666665
2025-03-01 09:45:00,sample_data/synthetic_test/phase_01/synthetic_20250301_094500.tif,synthetic_test,21,ok,6.279167652130127,3.0208333333333335,7.751045862833659,142.57547505696616,205.0251668294271,0.025896316641326203,2.982376972834269,6.403124968210856,0.0,3.3540350596110025,6.827876726786296,0.0,3.1988386710484824,6.9609324137369795,0.0,3.1462600231170654,6.362189610799153,0.0,3.0495485067367554,6.582508405049642,0.0,6.136929512023926,7.569616794586182,0.02488780089759282,22.221027374267578,153.79218292236328,0.1402020202020202,3.200188954671224,6.7765687306722,0.0,3.253841439882914,6.8392354647318525,0.0,3.0627478758494058,6.42620849609375,0.0,17.723722457885742,130.00173950195312,0.1299019607843137,47.61162821451823,178.18329366048178,0.3724531377343114,3.2559876441955566,6.880736192067464,0.0,3.2245623668034873,6.740716775258382,0.0,3.2158291339874268,6.7575124104817705,0.0,3.026986042658488,6.462762355804443,0.0,3.2396299044291177,6.927046775817871,0.0,3.2364578247070312,6.6414875984191895,0.0,3.2345876693725586,6.654600143432617,0.0,3.0895408391952515,6.774479071299235,0.0,2.955284317334493,6.218923886617024,0.0,3.1113433837890625,6.666703224182129,0.0,3.080716053644816,6.365671793619792,0.0,3.080229123433431,6.4433746337890625,0.0,2.9796664317448935,6.334635416666667,0.0,180.24267069498697,170.06981658935547,3.0,0.12
